8.419999999999996376e+00
9.769000000000000128e+00
1.122166666666666757e+01
1.256666666666666821e+01
1.273333333333333073e+01
1.185399999999999743e+01
1.106533333333333147e+01
1.082766666666666744e+01
1.055766666666666609e+01
1.050600000000000023e+01
1.038433333333333408e+01
1.037566666666666748e+01
1.045366666666666866e+01
1.036733333333333462e+01
1.047300000000000253e+01
1.064199999999999946e+01
1.087766666666666637e+01
1.120066666666666855e+01
1.142600000000000016e+01
1.199633333333333240e+01
1.220033333333333481e+01
1.226100000000000101e+01
1.273900000000000077e+01
1.313566666666666904e+01
1.323566666666666691e+01
1.388099999999999845e+01
1.434266666666666445e+01
1.409366666666666745e+01
1.448433333333333195e+01
1.503833333333333222e+01
1.489833333333333165e+01
1.497100000000000186e+01
1.545733333333333270e+01
1.543999999999999950e+01
1.584333333333333371e+01
1.624933333333333252e+01
1.675866666666666660e+01
1.649300000000000210e+01
1.617866666666666831e+01
1.675733333333333519e+01
1.716933333333333067e+01
1.692399999999999949e+01
1.690933333333333977e+01
1.721966666666666868e+01
1.740266666666666495e+01
1.754100000000000037e+01
1.750399999999999778e+01
1.710600000000000165e+01
1.741233333333333277e+01
1.768799999999999883e+01
1.731233333333333846e+01
1.827466666666666839e+01
1.785833333333333783e+01
1.824200000000000088e+01
1.795466666666667166e+01
1.814100000000000179e+01
1.839299999999999713e+01
1.831533333333333502e+01
1.819699999999999918e+01
1.852633333333333709e+01
1.861966666666666725e+01
1.868466666666666853e+01
1.879100000000000037e+01
1.873566666666666336e+01
1.871699999999999875e+01
1.840100000000000335e+01
1.824500000000000099e+01
1.855733333333333590e+01
1.915400000000000347e+01
1.895866666666666944e+01
